"object_id0","Col","Lin","c_AWetric","c_AWMetric","c_CAMetric","c_EDMetric","c_LSMetric","c_MPetric","c_MPetri_1","c_MPMetric","c_MSMetric","c_PDMetric","c_PentLand","c_PSMetric","c_PSetric","deci_class","padrao"
"C25L12",25,12,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,"floresta"
"C25L13",25,13,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"floresta"
"C25L14",25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L15",25,15,0.007969689,0.002875963,63.68202,0.6326353,0.1784631,0.01006653,3.733577,21.22734,1.274694,0.03,0.006368202,37.5421,7.96919,1,"difuso"
"C25L16",25,16,0.04506832,0.01680145,358.4976,1.636385,0.4616156,0.9723224,10.44386,89.62439,1.51699,0.04,0.03584976,149.667,134.1382,3,"linear"
"C25L17",25,17,0.04545744,0.008643602,370.7557,1.763976,0.4976085,0.01731708,7.590447,61.79261,1.352044,0.06,0.03707557,150.832,93.20306,1,"difuso"
"C25L18",25,18,0.07083789,0.007286465,564.0804,3.641809,1.027335,0.01582394,16.39722,43.3908,NA,0.13,0.05640804,140.6179,61.01523,1,"difuso"
"C25L19",25,19,0.01130395,0.000835114,NA,1.286186,0.3628264,0.02681988,16.51168,6.945125,1.153195,0.13,0.009028662,82.38206,5.721537,1,"difuso"
"C25L20",25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L21",25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L22",25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L23",25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L24",25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L25",25,25,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L26",25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L27",25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L28",25,28,0.03517176,0.04271002,287.4852,0.8929495,0.2518964,0.003106071,1.223428,287.4852,1.485642,0.01,NA,1.6e-14,4.7e-14,2,"geometrico"
"C25L29",25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C25L30",25,30,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C25L31",25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L00",26,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C26L01",26,1,0,0,0,NA,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C26L02",26,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L03",26,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C26L04",26,4,0.01260396,0.001715493,101.9466,1.044978,0.2947828,0.01356953,8.699022,14.5638,1.151687,0.07,0.01019466,58.1347,8.466621,1,"difuso"
"C26L05",26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L06",26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L07",26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L08",26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L09",26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L10",26,10,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L11",26,11,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L12",26,12,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L13",26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L14",26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L15",26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L16",26,16,0.1099228,0.0147565,867.3404,3.77651,1.065334,0.04503085,16.86352,66.71849,1.344212,0.13,0.08673404,290.2621,193.6585,1,"difuso"
"C26L17",26,17,0.3614514,0.05670496,2907.866,6.546044,1.846605,0.008782061,13.64659,264.3515,1.360594,0.11,0.2907866,276.8785,731.9324,2,"geometrico"
"C26L18",26,18,0.1665026,0.01350144,1336.028,5.589483,1.576764,0.01989915,22.70811,74.22378,1.282981,0.18,0.1336028,220.8527,163.9252,1,"difuso"
"C26L19",26,19,0.05620123,0.002580604,459.8961,3.114703,0.8786415,0.04237384,28.50855,20.90437,1.23886,0.22,0.04598961,184.6511,38.60013,1,"difuso"
"C26L20",26,20,0.2248325,0.08931637,1871.101,3.223516,0.9093372,0.002693461,3.608236,623.7005,1.307556,0.03,0.1871101,94.76139,591.0272,2,"geometrico"
"C26L21",26,21,0.1300209,0.08849204,1064.166,2.226561,0.6281013,0.003465478,2.431412,532.0829,1.418384,0.02,0.1064166,87.86407,467.5097,2,"geometrico"
"C26L22",26,22,0.002993574,0.002996868,24.1623,0.2161242,0.06096751,0.008944687,1.238944,24.1623,1.240307,0.01,0.00241623,1.2e-14,3e-15,1,"difuso"
"C26L23",26,23,0.01540674,0.00248239,122.4882,1.27722,NA,0.0253926,8.912822,17.49831,1.298482,0.07,0.01224882,70.30027,12.30136,1,"difuso"
"C26L24",26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L25",26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L26",26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L27",26,27,0.01722963,0.006081877,140.3244,0.8406323,0.237138,0.008199251,3.698741,46.7748,1.2367,0.03,0.01403244,86.96894,40.67955,1,"difuso"
"C26L28",26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L29",26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L30",26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C26L31",26,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L00",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L01",27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L02",27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L03",27,3,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C27L04",27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L05",27,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L06",27,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L07",27,7,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,"floresta"
"C27L08",27,8,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,"floresta"
"C27L09",27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L10",27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L11",27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L12",27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L13",27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L14",27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L15",27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L16",27,16,0.0609014,0.004616955,490.5302,3.197698,0.902054,0.01404084,19.98422,30.65814,1.207109,0.16,0.04905302,198.5438,60.86984,1,"difuso"
"C27L17",27,17,0.2336125,0.009897467,1827.945,11.35822,3.204094,0.02703655,52.34698,44.58401,1.34248,NA,0.1827945,256.577,114.3923,1,"difuso"
"C27L18",27,18,0.130489,0.006643984,1036.68,NA,1.88713,0.01709241,35.26772,37.02428,1.27875,0.28,0.103668,202.7763,75.07646,1,"difuso"
"C27L19",27,19,NA,0.009089703,165.5814,1.315135,0.3709927,0.03789566,5.253246,41.39536,1.588477,0.04,0.01655814,140.1423,58.0124,1,"difuso"
"C27L20",27,20,0.301026,0.03472754,2484.006,5.42511,1.530395,0.02217328,13.93064,225.8187,1.350395,0.11,0.2484006,216.6582,489.2547,2,"geometrico"
"C27L21",27,21,0.04701719,NA,374.9361,2.001971,0.5647455,0.009339009,5.055156,93.73403,1.585295,0.04,0.03749361,83.78578,NA,3,"linear"
"C27L22",27,22,0.0253575,0.009416529,198.9159,1.460453,0.4119862,0.01142993,5.079659,49.72898,1.545549,0.04,0.01989159,119.2873,59.32034,1,"difuso"
"C27L23",27,23,0.008763627,0.000921597,70.3161,0.9288395,0.2620208,0.02669651,11.40138,7.8129,1.141082,0.09,0.00703161,80.7052,6.305416,1,"difuso"
"C27L24",27,24,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L25",27,25,0.03677782,0.008020068,289.7591,1.883453,0.5313124,0.01655997,8.8569,41.39416,1.349961,0.07,0.02897591,186.2474,77.09555,1,"difuso"
"C27L26",27,26,0.02409324,0.003071715,192.4398,1.743517,NA,0.0130827,11.24299,NA,1.241203,0.09,0.01924398,107.6576,23.01956,1,"difuso"
"C27L27",27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L28",27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L29",27,29,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C27L30",27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C27L31",27,31,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,"floresta"
"C28L00",28,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,"floresta"
"C28L01",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L02",28,2,0.007333728,0.007630922,59.7682,0.3499024,0.09870563,0.005854323,1.227029,59.7682,1.276753,0.01,0.00597682,0,0,1,"difuso"
"C28L03",28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L04",28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L05",28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L06",28,6,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L07",28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L08",28,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"floresta"
"C28L09",28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L10",28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L11",28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L12",28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L13",28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L14",28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L15",28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L16",28,16,0.07930255,0.005260212,627.9887,3.916784,1.104904,0.0312884,29.38248,27.30386,1.212981,0.23,0.06279887,341.6315,93.27858,1,"difuso"
"C28L17",28,17,0.2633204,0.01495726,2050.134,11.65952,3.289089,0.02134288,42.05673,62.12529,1.418212,0.33,NA,241.5911,150.0892,1,"difuso"
"C28L18",28,18,0.07043675,0.003347179,553.4522,5.324365,1.501976,0.05741401,37.76587,19.08456,1.413563,0.29,0.05534522,166.0665,31.69306,1,"difuso"
"C28L19",28,19,0.178364,0.02554138,1359.042,7.4033,2.088432,NA,23.42441,75.50233,1.488159,0.18,0.1359042,318.9437,240.8099,1,"difuso"
"C28L20",28,20,0.1367243,0.01989099,1122.969,3.902784,1.100955,0.01411588,10.12299,140.3711,1.507325,0.08,0.1122969,114.9532,161.3611,3,"linear"
"C28L21",28,21,0.526411,0.4199253,4138.816,7.327253,2.06698,0.03773759,NA,1379.605,1.865995,0.03,0.4138816,138.6416,1912.706,2,"geometrico"
"C28L22",28,22,0.2081598,0.01556692,1723.384,4.56247,1.287049,0.0233918,20.31971,107.7115,1.284421,0.16,0.1723384,308.9689,332.7951,1,"difuso"
"C28L23",28,23,0.1551853,NA,1229.491,7.392089,2.08527,0.01873567,35.45644,NA,1.325011,0.28,NA,215.6074,94.67408,1,"difuso"
"C28L24",28,24,0.0211699,0.003586016,168.0928,1.55318,0.4381439,0.0141899,8.880054,24.01325,1.392083,0.07,0.01680928,102.6873,24.65855,1,"difuso"
"C28L25",28,25,0.04169521,0.001828672,335.484,3.463615,0.9770679,0.0178433,28.8892,14.58626,1.203235,0.23,0.0335484,93.53449,13.64319,1,"difuso"
"C28L26",28,26,0.02985398,0.002319101,240.5181,2.32375,0.6555178,0.01175798,16.19427,18.50139,1.221161,0.13,0.02405181,66.83847,12.36605,1,"difuso"
"C28L27",28,27,0.01492234,0.009971196,118.44,0.7678386,0.2166033,0.01050866,2.522325,59.22,NA,0.02,0.011844,85.6079,50.697,1,"difuso"
"C28L28",28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L29",28,29,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L30",28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C28L31",28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L00",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L01",29,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,"floresta"
"C29L02",29,2,2.3e-06,6.03e-06,0.009802884,NA,0.006087205,2.201248,2.344157,0.009802884,6.148101,0.01,9.8e-07,0,0,1,"difuso"
"C29L03",29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L04",29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L05",29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L06",29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L07",29,7,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,"floresta"
"C29L08",29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L09",29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L10",29,10,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,"floresta"
"C29L11",29,11,0,0,0,0,0,0,0,0,0,NA,0,0,NA,1,"floresta"
"C29L12",29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L13",29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L14",29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L15",29,15,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C29L16",29,16,0.1434097,0.03617273,1177.827,2.809493,0.7925433,0.03097088,6.373688,235.5653,1.329611,0.05,0.1177827,127.3691,300.0374,2,"geometrico"
"C29L17",29,17,0.1562843,0.01305983,1268.183,4.789425,1.351072,0.01844249,20.17223,79.26146,1.304844,0.16,0.1268183,280.2751,222.1501,1,"difuso"
"C29L18",29,18,0.1091025,0.007286121,864.1803,5.455527,1.538976,0.130886,29.48916,39.28092,1.606145,0.22,0.08641803,194.1321,76.25688,1,"difuso"
"C29L19",29,19,0.3496984,0.01824282,2785.648,11.39297,3.213898,0.02199146,41.8694,84.41356,1.347898,0.33,0.2785648,286.6001,241.9294,1,"difuso"
"C29L20",29,20,0.2879633,0.06706865,2363.395,4.443941,1.253613,0.01286733,7.591976,393.8991,1.550633,0.06,0.2363395,187.374,738.0644,2,"geometrico"
"C29L21",29,21,0.4779739,0.1401687,3854.481,6.993809,1.972917,0.006394381,7.501899,642.4136,1.655669,0.06,0.3854481,196.2695,1260.862,2,"geometrico"
"C29L22",29,22,0.3075939,0.0188973,NA,11.39969,3.215795,0.02208384,44.51282,68.51249,1.344861,0.35,0.2397937,355.706,243.703,1,"difuso"
"C29L23",29,23,0.2278867,0.00837576,1800.706,10.85965,3.063451,0.02677348,53.64788,42.87396,1.319837,0.42,0.1800706,227.2421,97.42766,1,"difuso"
"C29L24",29,24,0.0735766,0.007451251,579.6521,4.013575,1.132209,0.01632338,18.99979,38.64347,1.367677,0.15,0.05796521,183.5219,70.91922,1,"difuso"
"C29L25",29,25,0.07839683,0.006297674,611.3418,4.685311,1.321702,0.1956403,30.8759,29.11152,1.386102,0.21,0.06113418,254.4083,74.06213,1,"difuso"
"C29L26",29,26,0.096242,0.003021338,779.6683,5.704244,1.609138,0.3480482,47.29539,22.27624,1.572074,0.35,0.07796683,247.1632,55.05867,1,"difuso"
"C29L27",29,27,0.07410697,0.007331975,605.7091,3.137055,0.884947,0.01001547,13.67933,55.06446,NA,0.11,0.06057091,142.5269,78.48164,1,"difuso"
"C29L28",29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L29",29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L30",29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C29L31",29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L00",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L01",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L02",30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L03",30,3,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,"floresta"
"C30L04",30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L05",30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L06",30,6,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,"floresta"
"C30L07",30,7,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,"floresta"
"C30L08",30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L09",30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L10",30,10,0.000945305,0.001120394,7.2495,0.1475101,0.04161184,0.02034763,1.303959,7.2495,1.545478,0.01,0.00072495,0,0,1,"difuso"
"C30L11",30,11,0.001896984,0.000938481,15.0579,NA,NA,0.01736575,NA,7.52895,1.180034,0.02,0.00150579,58.79505,4.42665,1,"difuso"
"C30L12",30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L13",30,13,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,"floresta"
"C30L14",30,14,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L15",30,15,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C30L16",30,16,0.1502971,0.04852633,1228.534,3.422209,0.9653873,0.006826567,4.931737,307.1335,1.462873,0.04,0.1228534,67.42427,207.0825,2,"geometrico"
"C30L17",30,17,0.01613525,0.005946091,130.181,0.8871252,0.2502534,0.008992781,3.731759,43.39367,1.321753,0.03,0.0130181,60.86662,26.41226,1,"difuso"
"C30L18",30,18,0.1622598,0.002820334,1295.745,11.6073,3.274358,0.1096544,261.4561,19.33948,1.339144,0.67,0.1295745,162.7945,31.48361,1,"difuso"
"C30L19",30,19,0.3567397,0.01298558,2760.28,17.79942,5.021124,0.1474231,NA,52.08076,1.529936,0.53,0.276028,265.8068,138.4342,4,"multidirecional"
"C30L20",30,20,0.3528988,0.01463161,2788.504,14.66982,4.13828,0.1352366,61.66294,69.71261,1.474755,0.4,0.2788504,217.8499,151.8689,4,"multidirecional"
"C30L21",30,21,0.4238661,0.04332249,3345.013,11.47379,3.236696,0.4733192,37.47071,176.0533,1.616055,0.19,0.3345013,244.7032,430.808,3,"linear"
"C30L22",30,22,0.6308232,0.06332312,4878.878,15.86003,4.474031,0.2142883,207.4231,195.1551,1.482571,0.25,0.4878878,296.5529,578.7381,4,"multidirecional"
"C30L23",30,23,0.3702387,0.01455802,2969.752,12.42019,3.503671,0.02309592,48.43512,78.15138,1.378495,0.38,NA,302.8091,236.6495,4,"multidirecional"
"C30L24",30,24,0.2996756,0.04030757,2317.022,9.243134,2.60744,0.01742084,22.67981,128.7234,1.387782,0.18,0.2317022,307.8924,396.3297,1,"difuso"
"C30L25",30,25,0.1692544,0.006000566,1325.348,10.20125,2.877719,0.03402781,56.86047,30.12154,1.37827,0.44,0.1325348,200.1944,60.30163,1,"difuso"
"C30L26",30,26,0.3351971,0.05515289,2690.707,7.871521,2.220515,0.01101628,12.57081,269.0707,1.580366,0.1,0.2690707,163.4977,439.9244,2,"geometrico"
"C30L27",30,27,0.322281,0.06146294,2649.422,5.178023,1.460693,0.01364622,8.644067,378.4889,1.281193,0.07,NA,149.1728,564.6024,2,"geometrico"
"C30L28",30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L29",30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L30",30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C30L31",30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L00",31,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C31L01",31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L02",31,2,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C31L03",31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L04",31,4,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,"floresta"
"C31L05",31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L06",31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L07",31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L08",31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L09",31,9,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,"floresta"
"C31L10",31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L11",31,11,0.004010726,0.003681709,32.967,0.227308,0.0641224,0.006895016,1.216588,32.967,1.116786,0.01,0.0032967,0,0,1,"difuso"
"C31L12",31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L13",31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L14",31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L15",31,15,0.004928832,0.005161939,39.86647,0.2898104,0.08175399,0.007269526,1.236335,39.86647,1.294807,0.01,0.003986647,0,0,1,"difuso"
"C31L16",31,16,0.1653957,0.082848,1337.243,3.397308,0.9583628,0.003302218,3.668989,445.7477,1.520488,0.03,0.1337243,95.17355,424.2339,2,"geometrico"
"C31L17",31,17,0.07453294,0.04424178,585.2242,2.509202,0.7078327,NA,3.901048,195.0747,1.705678,0.03,0.05852242,96.72532,188.6866,2,"geometrico"
"C31L18",31,18,0.3725964,0.03007629,NA,NA,2.994804,0.02634838,33.10617,112.4652,1.335855,0.26,0.2924095,337.9889,380.1199,1,"difuso"
"C31L19",31,19,0.4105391,0.02090825,3187.625,16.56821,4.673806,0.02524847,52.46729,77.74695,1.462777,0.41,0.3187625,289.1531,224.8078,4,"multidirecional"
"C31L20",31,20,0.32081,0.0167224,2467.659,16.20361,4.570954,0.03238887,55.52456,57.38741,1.492878,0.43,0.2467659,252.6661,144.9986,4,"multidirecional"
"C31L21",31,21,0.4321682,0.0339247,3276.82,17.34754,4.893651,0.02836009,50.11301,84.02102,1.450269,0.39,0.327682,399.1866,335.4006,4,"multidirecional"
"C31L22",31,22,0.7895877,0.1383254,6066.815,14.74565,4.15967,0.02599039,23.13239,337.0453,1.519503,0.18,0.6066815,385.3156,1298.688,4,"multidirecional"
"C31L23",31,23,0.7683529,0.06659105,6193.274,13.51128,3.811463,0.02415386,25.61099,309.6637,1.517201,0.2,0.6193274,310.0173,960.0112,4,"multidirecional"
"C31L24",31,24,0.6809209,0.1637756,5308.454,10.99622,3.101976,0.06102942,14.53759,482.5867,1.604251,0.11,0.5308454,298.367,1439.879,2,"geometrico"
"C31L25",31,25,0.6048118,0.07043088,4735.259,12.63832,3.565205,0.02400376,25.4642,236.763,1.396919,NA,0.4735259,NA,709.1202,4,"multidirecional"
"C31L26",31,26,0.503497,0.3152533,3850.836,10.73202,3.027447,0.006381538,6.235667,770.1671,1.894308,0.05,0.3850836,176.2806,1357.655,2,"geometrico"
"C31L27",31,27,0.3584215,0.1961742,2828.34,5.684043,1.603439,0.03014682,5.302758,707.0851,2.080303,0.04,0.282834,170.5394,1205.859,2,"geometrico"
"C31L28",31,28,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,1,"floresta"
"C31L29",31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L30",31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C31L31",31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L00",32,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,"floresta"
"C32L01",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L02",32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L03",32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L04",32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L05",32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L06",32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L07",32,7,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L08",32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L09",32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L10",32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L11",32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L12",32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L13",32,13,0.004392831,0.001523566,35.073,NA,0.1138794,0.01604474,3.759679,11.691,1.174443,0.03,0.0035073,94.63524,11.06381,1,"difuso"
"C32L14",32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"floresta"
"C32L15",32,15,0.009071905,0.004823295,73.25003,0.5444123,0.1535759,0.008295718,2.481482,36.62501,1.297857,0.02,0.007325003,47.12057,17.25791,1,"difuso"
"C32L16",32,16,0.01249104,0.002932747,103.0226,0.6517874,0.1838658,0.0155665,4.967668,25.75565,1.114534,0.04,0.01030226,131.3159,33.82128,1,"difuso"
"C32L17",32,17,0.1259491,0.02334332,1053.424,2.080898,0.5870104,1.892391,10.06914,175.5707,2.874532,0.06,0.1053424,207.6998,NA,3,"linear"
"C32L18",32,18,0.1799745,0.03797568,1408.814,4.663331,1.315501,NA,12.7915,140.8814,1.446798,0.1,0.1408814,282.1901,397.5534,1,"difuso"
"C32L19",32,19,0.2948153,0.04182757,2400.357,4.364876,1.231309,0.03070234,14.15465,218.2143,1.313546,0.11,0.2400357,305.9526,667.6323,2,"geometrico"
